geoid,year,measure,value,moe
51107611601,2021.0,employment_access_index,55034.0,
51107611602,2021.0,employment_access_index,50249.0,
51107611701,2021.0,employment_access_index,45976.0,
51107611702,2021.0,employment_access_index,50774.0,
51107611803,2021.0,employment_access_index,21825.0,
51107611804,2021.0,employment_access_index,28659.0,
51107611805,2021.0,employment_access_index,27205.0,
51107611807,2021.0,employment_access_index,19863.0,
51107611808,2021.0,employment_access_index,19919.0,
51107611809,2021.0,employment_access_index,15698.0,
51107611810,2021.0,employment_access_index,11602.0,
51107611811,2021.0,employment_access_index,17942.0,
51107611812,2021.0,employment_access_index,21815.0,
51107611813,2021.0,employment_access_index,14230.0,
51107611901,2021.0,employment_access_index,27926.0,
51107611902,2021.0,employment_access_index,23101.0,
51107980100,2021.0,employment_access_index,,
51109950101,2021.0,employment_access_index,2826.0,
51109950102,2021.0,employment_access_index,2948.0,
51109950201,2021.0,employment_access_index,3179.0,
51109950202,2021.0,employment_access_index,2964.0,
51109950301,2021.0,employment_access_index,3848.0,
51109950302,2021.0,employment_access_index,2737.0,
51109950303,2021.0,employment_access_index,2789.0,
51109950400,2021.0,employment_access_index,2579.0,
51109950500,2021.0,employment_access_index,2954.0,
51111930100,2021.0,employment_access_index,2037.0,
51111930200,2021.0,employment_access_index,1649.0,
51111930300,2021.0,employment_access_index,1625.0,
51113930101,2021.0,employment_access_index,2706.0,
51113930102,2021.0,employment_access_index,2764.0,
51113930201,2021.0,employment_access_index,4227.0,
51113930202,2021.0,employment_access_index,2450.0,
51115951301,2021.0,employment_access_index,2150.0,
51115951302,2021.0,employment_access_index,2093.0,
51115951401,2021.0,employment_access_index,2236.0,
51115951402,2021.0,employment_access_index,2877.0,
51117930101,2021.0,employment_access_index,2277.0,
51117930103,2021.0,employment_access_index,1771.0,
51117930104,2021.0,employment_access_index,1718.0,
51117930201,2021.0,employment_access_index,2754.0,
51117930202,2021.0,employment_access_index,3388.0,
51117930300,2021.0,employment_access_index,1768.0,
51117930401,2021.0,employment_access_index,1817.0,
51117930402,2021.0,employment_access_index,1891.0,
51117930500,2021.0,employment_access_index,1701.0,
51117930600,2021.0,employment_access_index,2347.0,
51117930700,2021.0,employment_access_index,1915.0,
51117930800,2021.0,employment_access_index,1982.0,
51119950900,2021.0,employment_access_index,2130.0,
51119951000,2021.0,employment_access_index,2720.0,
51119951100,2021.0,employment_access_index,2313.0,
51119951200,2021.0,employment_access_index,2158.0,
51121020100,2021.0,employment_access_index,,
51121020201,2021.0,employment_access_index,8001.0,
51121020202,2021.0,employment_access_index,9428.0,
51121020301,2021.0,employment_access_index,13620.0,
51121020302,2021.0,employment_access_index,5296.0,
51121020401,2021.0,employment_access_index,13877.0,
51121020402,2021.0,employment_access_index,8785.0,
51121020500,2021.0,employment_access_index,10007.0,
51121020600,2021.0,employment_access_index,13890.0,
51121020701,2021.0,employment_access_index,17122.0,
51121020702,2021.0,employment_access_index,12585.0,
51121020801,2021.0,employment_access_index,7890.0,
51121020802,2021.0,employment_access_index,8850.0,
51121020900,2021.0,employment_access_index,5993.0,
51121021000,2021.0,employment_access_index,5346.0,
51121021101,2021.0,employment_access_index,6812.0,
51121021102,2021.0,employment_access_index,7973.0,
51121021201,2021.0,employment_access_index,3049.0,
51121021202,2021.0,employment_access_index,3688.0,
51121021300,2021.0,employment_access_index,2749.0,
51121021400,2021.0,employment_access_index,2610.0,
51121021501,2021.0,employment_access_index,3234.0,
51121021502,2021.0,employment_access_index,2405.0,
51125950101,2021.0,employment_access_index,1768.0,
51125950102,2021.0,employment_access_index,2314.0,
51125950201,2021.0,employment_access_index,2709.0,
51125950202,2021.0,employment_access_index,2192.0,
51125950300,2021.0,employment_access_index,2085.0,
51127700100,2021.0,employment_access_index,4064.0,
51127700200,2021.0,employment_access_index,3140.0,
51127700301,2021.0,employment_access_index,2884.0,
51127700302,2021.0,employment_access_index,3667.0,
51131930100,2021.0,employment_access_index,2004.0,
51131930200,2021.0,employment_access_index,1917.0,
51131930301,2021.0,employment_access_index,2319.0,
51131930302,2021.0,employment_access_index,1923.0,
51133020100,2021.0,employment_access_index,2498.0,
51133020200,2021.0,employment_access_index,2106.0,
51133020301,2021.0,employment_access_index,2060.0,
51133020302,2021.0,employment_access_index,2106.0,
51135000101,2021.0,employment_access_index,2351.0,
51135000102,2021.0,employment_access_index,2283.0,
51135000200,2021.0,employment_access_index,2012.0,
51135000300,2021.0,employment_access_index,2418.0,
51135980100,2021.0,employment_access_index,,
51137110104,2021.0,employment_access_index,2998.0,
51137110105,2021.0,employment_access_index,2832.0,
51137110106,2021.0,employment_access_index,3028.0,
51137110107,2021.0,employment_access_index,4346.0,
51137110108,2021.0,employment_access_index,4130.0,
51137110200,2021.0,employment_access_index,4241.0,
51137110301,2021.0,employment_access_index,3734.0,
51137110302,2021.0,employment_access_index,2797.0,
51139030100,2021.0,employment_access_index,3007.0,
51139030200,2021.0,employment_access_index,3118.0,
51139030300,2021.0,employment_access_index,3015.0,
51139030401,2021.0,employment_access_index,2357.0,
51139030402,2021.0,employment_access_index,2470.0,
51139030500,2021.0,employment_access_index,2426.0,
51141030101,2021.0,employment_access_index,1879.0,
51141030102,2021.0,employment_access_index,2288.0,
51141030201,2021.0,employment_access_index,1908.0,
51141030202,2021.0,employment_access_index,2067.0,
51141030301,2021.0,employment_access_index,2437.0,
51141030302,2021.0,employment_access_index,2136.0,
51143010100,2021.0,employment_access_index,1804.0,
51143010200,2021.0,employment_access_index,2075.0,
51143010301,2021.0,employment_access_index,1706.0,
51143010302,2021.0,employment_access_index,1859.0,
51143010400,2021.0,employment_access_index,1862.0,
51143010500,2021.0,employment_access_index,4099.0,
51143010600,2021.0,employment_access_index,2026.0,
51143010700,2021.0,employment_access_index,1713.0,
51143010801,2021.0,employment_access_index,2282.0,
51143010803,2021.0,employment_access_index,2387.0,
51143010804,2021.0,employment_access_index,2330.0,
51143010900,2021.0,employment_access_index,2699.0,
51143011001,2021.0,employment_access_index,2147.0,
51143011002,2021.0,employment_access_index,2219.0,
51143011100,2021.0,employment_access_index,2209.0,
51143011200,2021.0,employment_access_index,3267.0,
51143011301,2021.0,employment_access_index,4488.0,
51143011302,2021.0,employment_access_index,3096.0,
51143011400,2021.0,employment_access_index,3543.0,
51145500101,2021.0,employment_access_index,5502.0,
51145500102,2021.0,employment_access_index,4143.0,
51145500201,2021.0,employment_access_index,3527.0,
51145500202,2021.0,employment_access_index,3290.0,
51145500300,2021.0,employment_access_index,4412.0,
51145500400,2021.0,employment_access_index,2743.0,
51147930101,2021.0,employment_access_index,4010.0,
51147930102,2021.0,employment_access_index,2441.0,
51147930202,2021.0,employment_access_index,1924.0,
51147930204,2021.0,employment_access_index,4608.0,
51147930301,2021.0,employment_access_index,1688.0,
51147930302,2021.0,employment_access_index,1716.0,
51149850100,2021.0,employment_access_index,10430.0,
51149850200,2021.0,employment_access_index,7198.0,
51149850301,2021.0,employment_access_index,6330.0,
51149850302,2021.0,employment_access_index,4581.0,
51149850400,2021.0,employment_access_index,3005.0,
51149850501,2021.0,employment_access_index,3001.0,
51149850502,2021.0,employment_access_index,4824.0,
51153900100,2021.0,employment_access_index,17045.0,
51153900201,2021.0,employment_access_index,20087.0,
51153900202,2021.0,employment_access_index,22963.0,
51153900203,2021.0,employment_access_index,23185.0,
51153900301,2021.0,employment_access_index,20949.0,
51153900302,2021.0,employment_access_index,22207.0,
51153900403,2021.0,employment_access_index,27872.0,
51153900404,2021.0,employment_access_index,23276.0,
51153900407,2021.0,employment_access_index,17301.0,
51153900408,2021.0,employment_access_index,15365.0,
51153900409,2021.0,employment_access_index,18983.0,
51153900410,2021.0,employment_access_index,19594.0,
51153900502,2021.0,employment_access_index,24698.0,
51153900503,2021.0,employment_access_index,30657.0,
51153900504,2021.0,employment_access_index,27861.0,
51153900601,2021.0,employment_access_index,22217.0,
51153900602,2021.0,employment_access_index,21303.0,
51153900701,2021.0,employment_access_index,21119.0,
51153900702,2021.0,employment_access_index,17778.0,
51153900801,2021.0,employment_access_index,12972.0,
51153900803,2021.0,employment_access_index,12521.0,
51153900804,2021.0,employment_access_index,11415.0,
51153900901,2021.0,employment_access_index,11852.0,
51153900904,2021.0,employment_access_index,11190.0,
51153900905,2021.0,employment_access_index,9896.0,
51153901005,2021.0,employment_access_index,14186.0,
51153901009,2021.0,employment_access_index,14125.0,
51153901010,2021.0,employment_access_index,14185.0,
51153901011,2021.0,employment_access_index,14741.0,
51153901012,2021.0,employment_access_index,13377.0,
51153901013,2021.0,employment_access_index,12796.0,
51153901014,2021.0,employment_access_index,17634.0,
51153901015,2021.0,employment_access_index,13325.0,
51153901016,2021.0,employment_access_index,14169.0,
51153901101,2021.0,employment_access_index,8577.0,
51153901102,2021.0,employment_access_index,8338.0,
51153901203,2021.0,employment_access_index,19076.0,
51153901208,2021.0,employment_access_index,20334.0,
51153901209,2021.0,employment_access_index,22675.0,
51153901211,2021.0,employment_access_index,20186.0,
51153901212,2021.0,employment_access_index,19306.0,
51153901219,2021.0,employment_access_index,13968.0,
51153901221,2021.0,employment_access_index,19181.0,
51153901222,2021.0,employment_access_index,18032.0,
51153901223,2021.0,employment_access_index,18972.0,
51153901224,2021.0,employment_access_index,20650.0,
51153901225,2021.0,employment_access_index,21499.0,
51153901226,2021.0,employment_access_index,16172.0,
51153901227,2021.0,employment_access_index,15521.0,
51153901228,2021.0,employment_access_index,14340.0,
51153901229,2021.0,employment_access_index,13409.0,
51153901230,2021.0,employment_access_index,12986.0,
51153901231,2021.0,employment_access_index,21044.0,
51153901232,2021.0,employment_access_index,16009.0,
51153901233,2021.0,employment_access_index,11767.0,
51153901234,2021.0,employment_access_index,11643.0,
51153901235,2021.0,employment_access_index,18832.0,
51153901236,2021.0,employment_access_index,21488.0,
51153901237,2021.0,employment_access_index,20793.0,
51153901303,2021.0,employment_access_index,18545.0,
51153901304,2021.0,employment_access_index,13371.0,
51153901305,2021.0,employment_access_index,8368.0,
51153901306,2021.0,employment_access_index,10221.0,
51153901403,2021.0,employment_access_index,29505.0,
51153901407,2021.0,employment_access_index,27085.0,
51153901409,2021.0,employment_access_index,23708.0,
51153901411,2021.0,employment_access_index,12635.0,
51153901412,2021.0,employment_access_index,14648.0,
51153901413,2021.0,employment_access_index,17129.0,
51153901414,2021.0,employment_access_index,13334.0,
51153901415,2021.0,employment_access_index,15481.0,
51153901416,2021.0,employment_access_index,16382.0,
51153901417,2021.0,employment_access_index,10604.0,
51153901418,2021.0,employment_access_index,28781.0,
51153901419,2021.0,employment_access_index,29060.0,
51153901420,2021.0,employment_access_index,24018.0,
51153901421,2021.0,employment_access_index,22329.0,
51153901503,2021.0,employment_access_index,11456.0,
51153901504,2021.0,employment_access_index,14366.0,
51153901505,2021.0,employment_access_index,12035.0,
51153901506,2021.0,employment_access_index,14166.0,
51153901507,2021.0,employment_access_index,13753.0,
51153901508,2021.0,employment_access_index,12809.0,
51153901509,2021.0,employment_access_index,8193.0,
51153901510,2021.0,employment_access_index,9995.0,
51153901511,2021.0,employment_access_index,9095.0,
51153901601,2021.0,employment_access_index,25897.0,
51153901602,2021.0,employment_access_index,25777.0,
51153901702,2021.0,employment_access_index,22535.0,
51153901703,2021.0,employment_access_index,29178.0,
51153901704,2021.0,employment_access_index,29079.0,
51153901900,2021.0,employment_access_index,22415.0,
51153980100,2021.0,employment_access_index,,
51155210101,2021.0,employment_access_index,4950.0,
51155210102,2021.0,employment_access_index,2507.0,
51155210201,2021.0,employment_access_index,5862.0,
51155210202,2021.0,employment_access_index,4623.0,
51155210300,2021.0,employment_access_index,3360.0,
51155210401,2021.0,employment_access_index,3373.0,
51155210402,2021.0,employment_access_index,1962.0,
51155210500,2021.0,employment_access_index,2002.0,
51155210600,2021.0,employment_access_index,3739.0,
51155210700,2021.0,employment_access_index,3434.0,
51155980100,2021.0,employment_access_index,,
51155980200,2021.0,employment_access_index,,
51157950100,2021.0,employment_access_index,3113.0,
51157950200,2021.0,employment_access_index,2871.0,
51159040100,2021.0,employment_access_index,3065.0,
51159040200,2021.0,employment_access_index,2474.0,
51161030100,2021.0,employment_access_index,4509.0,
51161030201,2021.0,employment_access_index,15663.0,
51161030203,2021.0,employment_access_index,14387.0,
51161030205,2021.0,employment_access_index,14465.0,
51161030206,2021.0,employment_access_index,18563.0,
51161030207,2021.0,employment_access_index,21476.0,
51161030300,2021.0,employment_access_index,5596.0,
51161030501,2021.0,employment_access_index,4056.0,
51161030502,2021.0,employment_access_index,6435.0,
51161030601,2021.0,employment_access_index,4063.0,
51161030602,2021.0,employment_access_index,5438.0,
51161030701,2021.0,employment_access_index,10220.0,
51161030702,2021.0,employment_access_index,14952.0,
51161030802,2021.0,employment_access_index,10823.0,
51161030803,2021.0,employment_access_index,19837.0,
51161030804,2021.0,employment_access_index,18562.0,
51161030900,2021.0,employment_access_index,11000.0,
51161031000,2021.0,employment_access_index,6433.0,
51161031101,2021.0,employment_access_index,13865.0,
51161031102,2021.0,employment_access_index,14037.0,
51161031201,2021.0,employment_access_index,7686.0,
51161031202,2021.0,employment_access_index,9371.0,
51163930101,2021.0,employment_access_index,3194.0,
51163930102,2021.0,employment_access_index,1865.0,
51163930200,2021.0,employment_access_index,1817.0,
51163930301,2021.0,employment_access_index,2004.0,
51163930302,2021.0,employment_access_index,2146.0,
51163930400,2021.0,employment_access_index,2088.0,
51165010100,2021.0,employment_access_index,3050.0,
51165010200,2021.0,employment_access_index,2733.0,
51165010301,2021.0,employment_access_index,2981.0,
51165010302,2021.0,employment_access_index,2732.0,
51165010400,2021.0,employment_access_index,2643.0,
51165010500,2021.0,employment_access_index,5042.0,
51165010600,2021.0,employment_access_index,3934.0,
51165010700,2021.0,employment_access_index,2582.0,
51165010801,2021.0,employment_access_index,3184.0,
51165010802,2021.0,employment_access_index,3360.0,
51165010900,2021.0,employment_access_index,2317.0,
51165011000,2021.0,employment_access_index,1856.0,
51165011100,2021.0,employment_access_index,2708.0,
51165011200,2021.0,employment_access_index,2393.0,
51165011400,2021.0,employment_access_index,7117.0,
51165011500,2021.0,employment_access_index,8277.0,
51165011600,2021.0,employment_access_index,6740.0,
51165011700,2021.0,employment_access_index,9285.0,
51165011801,2021.0,employment_access_index,3275.0,
51165011802,2021.0,employment_access_index,7259.0,
51165011900,2021.0,employment_access_index,3981.0,
51165012000,2021.0,employment_access_index,2679.0,
51167030100,2021.0,employment_access_index,1519.0,
51167030201,2021.0,employment_access_index,1507.0,
51167030202,2021.0,employment_access_index,2548.0,
51167030300,2021.0,employment_access_index,1609.0,
51167030402,2021.0,employment_access_index,1636.0,
51167030403,2021.0,employment_access_index,3029.0,
51167030404,2021.0,employment_access_index,2722.0,
51167030500,2021.0,employment_access_index,1502.0,
51167030600,2021.0,employment_access_index,1583.0,
51169030100,2021.0,employment_access_index,2799.0,
51169030200,2021.0,employment_access_index,2079.0,
51169030300,2021.0,employment_access_index,1567.0,
51169030400,2021.0,employment_access_index,1654.0,
51169030500,2021.0,employment_access_index,2013.0,
51169030600,2021.0,employment_access_index,3274.0,
51171040101,2021.0,employment_access_index,2961.0,
51171040102,2021.0,employment_access_index,4037.0,
51171040201,2021.0,employment_access_index,1998.0,
51171040202,2021.0,employment_access_index,2404.0,
51171040300,2021.0,employment_access_index,2755.0,
51171040400,2021.0,employment_access_index,2532.0,
51171040501,2021.0,employment_access_index,4977.0,
51171040502,2021.0,employment_access_index,3296.0,
51171040600,2021.0,employment_access_index,3186.0,
51171040700,2021.0,employment_access_index,2796.0,
51171040800,2021.0,employment_access_index,2609.0,
51173030100,2021.0,employment_access_index,1963.0,
51173030200,2021.0,employment_access_index,1601.0,
51173030301,2021.0,employment_access_index,2419.0,
51173030302,2021.0,employment_access_index,3280.0,
51173030400,2021.0,employment_access_index,2499.0,
51173030500,2021.0,employment_access_index,3086.0,
51173030600,2021.0,employment_access_index,3296.0,
51173030701,2021.0,employment_access_index,2107.0,
51173030702,2021.0,employment_access_index,1594.0,
51175200100,2021.0,employment_access_index,1914.0,
51175200200,2021.0,employment_access_index,1679.0,
51175200300,2021.0,employment_access_index,,
51175200401,2021.0,employment_access_index,2693.0,
51175200402,2021.0,employment_access_index,2373.0,
51175200500,2021.0,employment_access_index,1659.0,
51177020104,2021.0,employment_access_index,4632.0,
51177020105,2021.0,employment_access_index,4541.0,
51177020106,2021.0,employment_access_index,8565.0,
51177020107,2021.0,employment_access_index,18214.0,
51177020108,2021.0,employment_access_index,16051.0,
51177020109,2021.0,employment_access_index,12307.0,
51177020110,2021.0,employment_access_index,9680.0,
51177020111,2021.0,employment_access_index,7038.0,
51177020112,2021.0,employment_access_index,6444.0,
51177020113,2021.0,employment_access_index,4966.0,
51177020114,2021.0,employment_access_index,7372.0,
51177020201,2021.0,employment_access_index,8503.0,
51177020202,2021.0,employment_access_index,16009.0,
51177020203,2021.0,employment_access_index,9177.0,
51177020204,2021.0,employment_access_index,13872.0,
51177020206,2021.0,employment_access_index,8762.0,
51177020207,2021.0,employment_access_index,8329.0,
51177020304,2021.0,employment_access_index,14416.0,
51177020305,2021.0,employment_access_index,14181.0,
51177020307,2021.0,employment_access_index,10142.0,
51177020308,2021.0,employment_access_index,9094.0,
51177020309,2021.0,employment_access_index,11687.0,
51177020311,2021.0,employment_access_index,4323.0,
51177020312,2021.0,employment_access_index,11536.0,
51177020313,2021.0,employment_access_index,10767.0,
51177020314,2021.0,employment_access_index,9268.0,
51177020315,2021.0,employment_access_index,7400.0,
51177020316,2021.0,employment_access_index,5540.0,
51177020403,2021.0,employment_access_index,3129.0,
51177020404,2021.0,employment_access_index,2848.0,
51177020405,2021.0,employment_access_index,2656.0,
51177020406,2021.0,employment_access_index,3143.0,
51177020407,2021.0,employment_access_index,3568.0,
51177020408,2021.0,employment_access_index,3616.0,
51179010103,2021.0,employment_access_index,10325.0,
51179010105,2021.0,employment_access_index,9407.0,
51179010106,2021.0,employment_access_index,7278.0,
51179010107,2021.0,employment_access_index,6815.0,
51179010108,2021.0,employment_access_index,7945.0,
51179010201,2021.0,employment_access_index,7479.0,
51179010202,2021.0,employment_access_index,5496.0,
51179010205,2021.0,employment_access_index,6615.0,
51179010206,2021.0,employment_access_index,9884.0,
51179010210,2021.0,employment_access_index,8179.0,
51179010211,2021.0,employment_access_index,11543.0,
51179010212,2021.0,employment_access_index,11269.0,
51179010213,2021.0,employment_access_index,9188.0,
51179010214,2021.0,employment_access_index,9883.0,
51179010215,2021.0,employment_access_index,11319.0,
51179010216,2021.0,employment_access_index,10292.0,
51179010217,2021.0,employment_access_index,5971.0,
51179010218,2021.0,employment_access_index,7202.0,
51179010219,2021.0,employment_access_index,7333.0,
51179010301,2021.0,employment_access_index,4710.0,
51179010304,2021.0,employment_access_index,10710.0,
51179010305,2021.0,employment_access_index,9260.0,
51179010306,2021.0,employment_access_index,16477.0,
51179010307,2021.0,employment_access_index,10893.0,
51179010308,2021.0,employment_access_index,5603.0,
51179010403,2021.0,employment_access_index,7096.0,
51179010404,2021.0,employment_access_index,11572.0,
51179010405,2021.0,employment_access_index,9487.0,
51179010406,2021.0,employment_access_index,13725.0,
51179010502,2021.0,employment_access_index,9827.0,
51179010503,2021.0,employment_access_index,5562.0,
51179010504,2021.0,employment_access_index,5132.0,
51181860100,2021.0,employment_access_index,3072.0,
51181860200,2021.0,employment_access_index,2487.0,
51183870100,2021.0,employment_access_index,1853.0,
51183870201,2021.0,employment_access_index,2320.0,
51183870202,2021.0,employment_access_index,,
51183870300,2021.0,employment_access_index,2511.0,
51183870400,2021.0,employment_access_index,2405.0,
51185020100,2021.0,employment_access_index,1775.0,
51185020200,2021.0,employment_access_index,2789.0,
51185020301,2021.0,employment_access_index,1786.0,
51185020302,2021.0,employment_access_index,1733.0,
51185020400,2021.0,employment_access_index,1850.0,
51185020500,2021.0,employment_access_index,1929.0,
51185020600,2021.0,employment_access_index,2016.0,
51185020700,2021.0,employment_access_index,2204.0,
51185020800,2021.0,employment_access_index,1671.0,
51185020900,2021.0,employment_access_index,2498.0,
51185021000,2021.0,employment_access_index,2534.0,
51185021101,2021.0,employment_access_index,2678.0,
51185021102,2021.0,employment_access_index,2900.0,
51187020101,2021.0,employment_access_index,3629.0,
51187020102,2021.0,employment_access_index,3629.0,
51187020200,2021.0,employment_access_index,4837.0,
51187020300,2021.0,employment_access_index,3434.0,
51187020400,2021.0,employment_access_index,7878.0,
51187020500,2021.0,employment_access_index,8453.0,
51187020601,2021.0,employment_access_index,5699.0,
51187020602,2021.0,employment_access_index,3603.0,
51187020700,2021.0,employment_access_index,2982.0,
51191010101,2021.0,employment_access_index,3956.0,
51191010102,2021.0,employment_access_index,3307.0,
51191010200,2021.0,employment_access_index,3881.0,
51191010301,2021.0,employment_access_index,2092.0,
51191010302,2021.0,employment_access_index,1827.0,
51191010401,2021.0,employment_access_index,3130.0,
51191010402,2021.0,employment_access_index,4429.0,
51191010501,2021.0,employment_access_index,5509.0,
51191010502,2021.0,employment_access_index,5431.0,
51191010601,2021.0,employment_access_index,3481.0,
51191010602,2021.0,employment_access_index,3098.0,
51191010700,2021.0,employment_access_index,2277.0,
51191010800,2021.0,employment_access_index,1633.0,
51191010900,2021.0,employment_access_index,1959.0,
51191011000,2021.0,employment_access_index,2307.0,
51193010101,2021.0,employment_access_index,2590.0,
51193010102,2021.0,employment_access_index,2495.0,
51193010200,2021.0,employment_access_index,3185.0,
51193010300,2021.0,employment_access_index,3020.0,
51193010401,2021.0,employment_access_index,3725.0,
51193010402,2021.0,employment_access_index,3752.0,
51195930700,2021.0,employment_access_index,1896.0,
51195930800,2021.0,employment_access_index,1637.0,
51195930900,2021.0,employment_access_index,4431.0,
51195931000,2021.0,employment_access_index,2146.0,
51195931100,2021.0,employment_access_index,1582.0,
51195931200,2021.0,employment_access_index,2875.0,
51195931300,2021.0,employment_access_index,2070.0,
51195931400,2021.0,employment_access_index,3294.0,
51195931500,2021.0,employment_access_index,1835.0,
51195931600,2021.0,employment_access_index,1760.0,
51195931700,2021.0,employment_access_index,1817.0,
51197050101,2021.0,employment_access_index,4767.0,
51197050102,2021.0,employment_access_index,1767.0,
51197050201,2021.0,employment_access_index,5270.0,
51197050202,2021.0,employment_access_index,2362.0,
51197050301,2021.0,employment_access_index,2723.0,
51197050302,2021.0,employment_access_index,1537.0,
51197050401,2021.0,employment_access_index,1892.0,
51197050402,2021.0,employment_access_index,1758.0,
51199050203,2021.0,employment_access_index,17401.0,
51199050205,2021.0,employment_access_index,12250.0,
51199050206,2021.0,employment_access_index,11545.0,
51199050207,2021.0,employment_access_index,14495.0,
51199050208,2021.0,employment_access_index,14219.0,
51199050303,2021.0,employment_access_index,10276.0,
51199050304,2021.0,employment_access_index,9189.0,
51199050305,2021.0,employment_access_index,18527.0,
51199050306,2021.0,employment_access_index,8936.0,
51199050401,2021.0,employment_access_index,5967.0,
51199050402,2021.0,employment_access_index,7269.0,
51199050500,2021.0,employment_access_index,4862.0,
51199050900,2021.0,employment_access_index,5986.0,
51199051000,2021.0,employment_access_index,7910.0,
51199051100,2021.0,employment_access_index,6920.0,
51510200102,2021.0,employment_access_index,74882.0,
51510200104,2021.0,employment_access_index,75371.0,
51510200105,2021.0,employment_access_index,80768.0,
51510200106,2021.0,employment_access_index,83615.0,
51510200108,2021.0,employment_access_index,68935.0,
51510200109,2021.0,employment_access_index,70450.0,
51510200110,2021.0,employment_access_index,86878.0,
51510200111,2021.0,employment_access_index,85696.0,
51510200201,2021.0,employment_access_index,80434.0,
51510200202,2021.0,employment_access_index,73715.0,
51510200301,2021.0,employment_access_index,77838.0,
51510200302,2021.0,employment_access_index,73237.0,
51510200304,2021.0,employment_access_index,70555.0,
51510200305,2021.0,employment_access_index,70153.0,
51510200403,2021.0,employment_access_index,62537.0,
51510200404,2021.0,employment_access_index,65615.0,
51510200406,2021.0,employment_access_index,67741.0,
51510200407,2021.0,employment_access_index,68883.0,
51510200408,2021.0,employment_access_index,65880.0,
51510200409,2021.0,employment_access_index,66864.0,
51510200500,2021.0,employment_access_index,71705.0,
51510200600,2021.0,employment_access_index,68510.0,
51510200701,2021.0,employment_access_index,78108.0,
51510200703,2021.0,employment_access_index,83743.0,
51510200704,2021.0,employment_access_index,84108.0,
51510200705,2021.0,employment_access_index,88897.0,
51510200801,2021.0,employment_access_index,82196.0,
51510200802,2021.0,employment_access_index,83989.0,
51510200900,2021.0,employment_access_index,84042.0,
51510201000,2021.0,employment_access_index,89200.0,
51510201100,2021.0,employment_access_index,91638.0,
51510201202,2021.0,employment_access_index,92611.0,
51510201204,2021.0,employment_access_index,96253.0,
51510201205,2021.0,employment_access_index,104932.0,
51510201206,2021.0,employment_access_index,101076.0,
51510201300,2021.0,employment_access_index,93084.0,
51510201400,2021.0,employment_access_index,92403.0,
51510201500,2021.0,employment_access_index,96054.0,
51510201601,2021.0,employment_access_index,93197.0,
51510201602,2021.0,employment_access_index,93466.0,
51510201802,2021.0,employment_access_index,85214.0,
51510201803,2021.0,employment_access_index,90653.0,
51510201804,2021.0,employment_access_index,93214.0,
51510201805,2021.0,employment_access_index,87022.0,
51510201900,2021.0,employment_access_index,89447.0,
51510202001,2021.0,employment_access_index,82039.0,
51510202002,2021.0,employment_access_index,71648.0,
51510980000,2021.0,employment_access_index,,
51520020100,2021.0,employment_access_index,8877.0,
51520020201,2021.0,employment_access_index,11253.0,
51520020202,2021.0,employment_access_index,8431.0,
51520020300,2021.0,employment_access_index,7786.0,
51520020400,2021.0,employment_access_index,5807.0,
51530930601,2021.0,employment_access_index,2863.0,
51530930602,2021.0,employment_access_index,3704.0,
51540000201,2021.0,employment_access_index,41937.0,
51540000202,2021.0,employment_access_index,42910.0,
51540000302,2021.0,employment_access_index,32064.0,
51540000401,2021.0,employment_access_index,35549.0,
51540000402,2021.0,employment_access_index,30317.0,
51540000501,2021.0,employment_access_index,38114.0,
51540000502,2021.0,employment_access_index,26760.0,
51540000600,2021.0,employment_access_index,30459.0,
51540000700,2021.0,employment_access_index,33875.0,
51540000800,2021.0,employment_access_index,30843.0,
51540000900,2021.0,employment_access_index,24966.0,
51540001000,2021.0,employment_access_index,38435.0,
51550020001,2021.0,employment_access_index,30625.0,
51550020002,2021.0,employment_access_index,29934.0,
51550020003,2021.0,employment_access_index,32395.0,
51550020100,2021.0,employment_access_index,29732.0,
51550020200,2021.0,employment_access_index,30352.0,
51550020300,2021.0,employment_access_index,33753.0,
51550020400,2021.0,employment_access_index,29237.0,
51550020500,2021.0,employment_access_index,22748.0,
51550020600,2021.0,employment_access_index,27654.0,
51550020700,2021.0,employment_access_index,32855.0,
51550020804,2021.0,employment_access_index,18601.0,
51550020805,2021.0,employment_access_index,36744.0,
51550020808,2021.0,employment_access_index,35729.0,
51550020809,2021.0,employment_access_index,35900.0,
51550020810,2021.0,employment_access_index,29423.0,
51550020811,2021.0,employment_access_index,30536.0,
51550020812,2021.0,employment_access_index,36787.0,
51550020813,2021.0,employment_access_index,41107.0,
51550020814,2021.0,employment_access_index,30969.0,
51550020903,2021.0,employment_access_index,22776.0,
51550020905,2021.0,employment_access_index,35708.0,
51550020907,2021.0,employment_access_index,28969.0,
51550020908,2021.0,employment_access_index,24970.0,
51550020909,2021.0,employment_access_index,19088.0,
51550020910,2021.0,employment_access_index,16547.0,
51550020911,2021.0,employment_access_index,35854.0,
51550020912,2021.0,employment_access_index,32109.0,
51550021004,2021.0,employment_access_index,10916.0,
51550021005,2021.0,employment_access_index,19045.0,
51550021009,2021.0,employment_access_index,7221.0,
51550021010,2021.0,employment_access_index,20002.0,
51550021011,2021.0,employment_access_index,13883.0,
51550021012,2021.0,employment_access_index,12033.0,
51550021013,2021.0,employment_access_index,8983.0,
51550021014,2021.0,employment_access_index,8184.0,
51550021015,2021.0,employment_access_index,10834.0,
